Mod:Item:MetaData, Localized Name
appliedenergistics2:facade:0, 线缆伪装板 - §f白色 强化塑料方块
appliedenergistics2:facade:0, 线缆伪装板 - §8黑色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §c红色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §2绿色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §6棕色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §1蓝色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §5紫色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §3青色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §7淡灰色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §8灰色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §d粉色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §a亮绿色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §e黄色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §9淡蓝色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §d品红色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §6橙色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - §f白色 塑料路
appliedenergistics2:facade:0, 线缆伪装板 - 盐块
appliedenergistics2:facade:0, 线缆伪装板 - 挚友方块
appliedenergistics2:facade:0, 线缆伪装板 - 损坏的钢质变速箱
appliedenergistics2:facade:0, 线缆伪装板 - 损坏的木质变速箱
appliedenergistics2:facade:0, 线缆伪装板 - 十字纹格方块
appliedenergistics2:facade:0, 线缆伪装板 - 染血的十字纹格方块
appliedenergistics2:facade:0, 线缆伪装板 - 熔魂钢块
appliedenergistics2:facade:0, 线缆伪装板 - 浓缩炼狱之火方块
appliedenergistics2:facade:0, 线缆伪装板 - 麻绳块
appliedenergistics2:facade:0, 线缆伪装板 - 燧石块
appliedenergistics2:facade:0, 线缆伪装板 - 白石
appliedenergistics2:facade:0, 线缆伪装板 - 白色圆石
appliedenergistics2:facade:0, 线缆伪装板 - 末影珍珠块
appliedenergistics2:facade:0, 线缆伪装板 - 衬垫块
appliedenergistics2:facade:0, 线缆伪装板 - 肥皂块
appliedenergistics2:facade:0, 线缆伪装板 - 粪便块
appliedenergistics2:facade:0, 线缆伪装板 - 筚板块
appliedenergistics2:facade:0, 线缆伪装板 - 伙伴方块
appliedenergistics2:facade:0, 线缆伪装板 - 方块更新检测器
appliedenergistics2:facade:0, 线缆伪装板 - 熔魂钢块
appliedenergistics2:facade:0, 线缆伪装板 - 下界淤泥块
appliedenergistics2:facade:0, 线缆伪装板 - 花岗岩圆石
appliedenergistics2:facade:0, 线缆伪装板 - 闪长岩圆石
appliedenergistics2:facade:0, 线缆伪装板 - 安山岩圆石
appliedenergistics2:facade:0, 线缆伪装板 - 豆腐块
appliedenergistics2:facade:0, 线缆伪装板 - 磁钢块
appliedenergistics2:facade:0, 线缆伪装板 - 强化黑曜石
appliedenergistics2:facade:0, 线缆伪装板 - 机器框架(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 空白机器(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 机器顶部(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 机器侧面(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 机器背面(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 机器侧面(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 机器背面(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 空白灵魂机器(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂机器顶部(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂机器侧面(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂机器背面(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂机器侧面(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂机器背面(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 红色机器(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 损坏的刷怪笼(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 透明方块(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 合金炉(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 物品缓存器(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 能量缓存器(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 多功能缓存器(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 创造缓存器(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 合成器(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 喷涂机(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 能量监控器(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - SAG磨粉机装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 头颅装配机(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 斯特林发电机(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 流体储罐(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 高压流体储罐(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 旅行锚(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 虚空箱子(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 无线充能器(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 虚空经验箱(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 简易合金炉(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 简易斯特林发电机(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 有线充能器(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 简易SAG磨粉机(装饰方块)
appliedenergistics2:facade:0, 线缆伪装板 - 工业绝缘方块
appliedenergistics2:facade:0, 线缆伪装板 - 橡木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 云杉木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 白桦木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 丛林木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 金合欢木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 深色橡木桥接方块
appliedenergistics2:facade:0, 线缆伪装板 - 沥青混凝土
appliedenergistics2:facade:0, 线缆伪装板 - 大理石
appliedenergistics2:facade:0, 线缆伪装板 - 石灰石
appliedenergistics2:facade:0, 线缆伪装板 - 硫黄石
appliedenergistics2:facade:0, 线缆伪装板 - 末影云母矿石
appliedenergistics2:facade:0, 线缆伪装板 - 云母块
appliedenergistics2:facade:0, 线缆伪装板 - 錾制云母块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹云母块
appliedenergistics2:facade:0, 线缆伪装板 - 玄武岩
appliedenergistics2:facade:0, 线缆伪装板 - 甘蔗块
appliedenergistics2:facade:0, 线缆伪装板 - 磨制砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 磨制石头
appliedenergistics2:facade:0, 线缆伪装板 - 白色染色木板
appliedenergistics2:facade:0, 线缆伪装板 - 陶瓦砖
appliedenergistics2:facade:0, 线缆伪装板 - 白色陶瓦砖
appliedenergistics2:facade:0, 线缆伪装板 - 橡树树皮
appliedenergistics2:facade:0, 线缆伪装板 - 雪砖
appliedenergistics2:facade:0, 线缆伪装板 - 硬质石头
appliedenergistics2:facade:0, 线缆伪装板 - 雕纹橡木
appliedenergistics2:facade:0, 线缆伪装板 - 灵魂砂岩
appliedenergistics2:facade:0, 线缆伪装板 - 沙砖
appliedenergistics2:facade:0, 线缆伪装板 - 茅草
appliedenergistics2:facade:0, 线缆伪装板 - 烧焦地狱砖
appliedenergistics2:facade:0, 线缆伪装板 - 熔铸石
appliedenergistics2:facade:0, 线缆伪装板 - 花岗岩石砖
appliedenergistics2:facade:0, 线缆伪装板 - 绿宓块
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹绿宓块
appliedenergistics2:facade:0, 线缆伪装板 - 岩浆砖
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹橡木木板
appliedenergistics2:facade:0, 线缆伪装板 - 竖纹白色染色木板
appliedenergistics2:facade:0, 线缆伪装板 - 黯际块
appliedenergistics2:facade:0, 线缆伪装板 - 黯际灯
appliedenergistics2:facade:0, 线缆伪装板 - 白色棉羊毛
appliedenergistics2:facade:0, 线缆伪装板 - 机器外壳
appliedenergistics2:facade:0, 线缆伪装板 - 富石英块
appliedenergistics2:facade:0, 线缆伪装板 - 升降机接收器
appliedenergistics2:facade:0, 线缆伪装板 - 红石通知器
appliedenergistics2:facade:0, 线缆伪装板 - 素铜矿石
appliedenergistics2:facade:0, 线缆伪装板 - 镍矿石
appliedenergistics2:facade:0, 线缆伪装板 - 铜块
appliedenergistics2:facade:0, 线缆伪装板 - 镍块
appliedenergistics2:facade:0, 线缆伪装板 - 白铜合金块
appliedenergistics2:facade:0, 线缆伪装板 - 殷钢块
appliedenergistics2:facade:0, 线缆伪装板 - 砂砖
appliedenergistics2:facade:0, 线缆伪装板 - 泥砖
appliedenergistics2:facade:0, 线缆伪装板 - 被烧焦的砖
appliedenergistics2:facade:0, 线缆伪装板 - 灰色砖
appliedenergistics2:facade:0, 线缆伪装板 - 花纹钣金件
appliedenergistics2:facade:0, 线缆伪装板 - 铆接钣金件
appliedenergistics2:facade:0, 线缆伪装板 - 平滑钣金件
appliedenergistics2:facade:0, 线缆伪装板 - 生锈钣金件
appliedenergistics2:facade:0, 线缆伪装板 - 钣金件
appliedenergistics2:facade:0, 线缆伪装板 - 有警示条纹的钣金件
appliedenergistics2:facade:0, 线缆伪装板 - 脚手架
appliedenergistics2:facade:0, 线缆伪装板 - 红石代理器
appliedenergistics2:facade:0, 线缆伪装板 - 红石代理器（更新）
appliedenergistics2:facade:0, 线缆伪装板 - 天线
appliedenergistics2:facade:0, 线缆伪装板 - 天线基座
appliedenergistics2:facade:0, 线缆伪装板 - 天线盘
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:crystal_seed:0, 赛特斯石英种子
appliedenergistics2:crystal_seed:600, 下界石英种子
appliedenergistics2:crystal_seed:1200, 福鲁伊克斯种子
appliedenergistics2:encoded_pattern, 编码样板
appliedenergistics2:paint_ball:0, 染色球 - 白色
appliedenergistics2:paint_ball:1, 染色球 - 橙色
appliedenergistics2:paint_ball:2, 染色球 - 品红色
appliedenergistics2:paint_ball:3, 染色球 - 浅蓝色
appliedenergistics2:paint_ball:4, 染色球 - 黄色
appliedenergistics2:paint_ball:5, 染色球 - 黄绿色
appliedenergistics2:paint_ball:6, 染色球 - 粉色
appliedenergistics2:paint_ball:7, 染色球 - 灰色
appliedenergistics2:paint_ball:8, 染色球 - 浅灰色
appliedenergistics2:paint_ball:9, 染色球 - 青色
appliedenergistics2:paint_ball:10, 染色球 - 紫色
appliedenergistics2:paint_ball:11, 染色球 - 蓝色
appliedenergistics2:paint_ball:12, 染色球 - 棕色
appliedenergistics2:paint_ball:13, 染色球 - 绿色
appliedenergistics2:paint_ball:14, 染色球 - 红色
appliedenergistics2:paint_ball:15, 染色球 - 黑色
appliedenergistics2:paint_ball:20, 染色球 - 光通 白色
appliedenergistics2:paint_ball:21, 染色球 - 光通 橙色
appliedenergistics2:paint_ball:22, 染色球 - 光通 品红色
appliedenergistics2:paint_ball:23, 染色球 - 光通 浅蓝色
appliedenergistics2:paint_ball:24, 染色球 - 光通 黄色
appliedenergistics2:paint_ball:25, 染色球 - 光通 黄绿色
appliedenergistics2:paint_ball:26, 染色球 - 光通 粉色
appliedenergistics2:paint_ball:27, 染色球 - 光通 灰色
appliedenergistics2:paint_ball:28, 染色球 - 光通 浅灰色
appliedenergistics2:paint_ball:29, 染色球 - 光通 青色
appliedenergistics2:paint_ball:30, 染色球 - 光通 紫色
appliedenergistics2:paint_ball:31, 染色球 - 光通 蓝色
appliedenergistics2:paint_ball:32, 染色球 - 光通 棕色
appliedenergistics2:paint_ball:33, 染色球 - 光通 绿色
appliedenergistics2:paint_ball:34, 染色球 - 光通 红色
appliedenergistics2:paint_ball:35, 染色球 - 光通 黑色
appliedenergistics2:material:28, 高级卡
appliedenergistics2:material:44, 破坏核心
appliedenergistics2:material:25, 基础卡
appliedenergistics2:material:52, 空白样板
appliedenergistics2:material:23, 运算处理器
appliedenergistics2:material:13, 运算压印模板
appliedenergistics2:material:16, 运算电路板
appliedenergistics2:material:27, 容量卡
appliedenergistics2:material:53, 合成卡
appliedenergistics2:material:29, 模糊卡
appliedenergistics2:material:31, 反相卡
appliedenergistics2:material:26, 红石卡
appliedenergistics2:material:30, 加速卡
appliedenergistics2:material:34, 128³-空间组件
appliedenergistics2:material:37, 16k-ME存储组件
appliedenergistics2:material:33, 16³-空间组件
appliedenergistics2:material:35, 1k-ME存储组件
appliedenergistics2:material:32, 2³-空间组件
appliedenergistics2:material:36, 4k-ME存储组件
appliedenergistics2:material:38, 64k-ME存储组件
appliedenergistics2:material:0, 赛特斯石英水晶
appliedenergistics2:material:1, 充能赛特斯石英水晶
appliedenergistics2:material:2, 赛特斯石英粉
appliedenergistics2:material:39, ME存储外壳
appliedenergistics2:material:24, 工程处理器
appliedenergistics2:material:14, 工程压印模板
appliedenergistics2:material:17, 工程电路板
appliedenergistics2:material:7, 福鲁伊克斯水晶
appliedenergistics2:material:8, 福鲁伊克斯粉
appliedenergistics2:material:9, 福鲁伊克斯珍珠
appliedenergistics2:material:43, 成型核心
appliedenergistics2:material:22, 逻辑处理器
appliedenergistics2:material:15, 逻辑压印模板
appliedenergistics2:material:18, 逻辑电路板
appliedenergistics2:material:6, 物质球
appliedenergistics2:material:21, 名称压印模板
appliedenergistics2:material:10, 高纯赛特斯石英水晶
appliedenergistics2:material:12, 高纯福鲁伊克斯水晶
appliedenergistics2:material:11, 高纯下界石英水晶
appliedenergistics2:material:48, 量子缠绕态奇点
appliedenergistics2:material:19, 硅压印模板
appliedenergistics2:material:20, 硅板
appliedenergistics2:material:47, 奇点
appliedenergistics2:material:45, 陨石粉
appliedenergistics2:material:41, 无线接收器
appliedenergistics2:material:42, 无线信号增幅器
appliedenergistics2:part:300, ME破坏面板
appliedenergistics2:part:120, 线缆锚
appliedenergistics2:part:20, ME包层线缆 - 白色
appliedenergistics2:part:21, ME包层线缆 - 橙色
appliedenergistics2:part:22, ME包层线缆 - 品红色
appliedenergistics2:part:23, ME包层线缆 - 浅蓝色
appliedenergistics2:part:24, ME包层线缆 - 黄色
appliedenergistics2:part:25, ME包层线缆 - 黄绿色
appliedenergistics2:part:26, ME包层线缆 - 粉色
appliedenergistics2:part:27, ME包层线缆 - 灰色
appliedenergistics2:part:28, ME包层线缆 - 浅灰色
appliedenergistics2:part:29, ME包层线缆 - 青色
appliedenergistics2:part:30, ME包层线缆 - 紫色
appliedenergistics2:part:31, ME包层线缆 - 蓝色
appliedenergistics2:part:32, ME包层线缆 - 棕色
appliedenergistics2:part:33, ME包层线缆 - 绿色
appliedenergistics2:part:34, ME包层线缆 - 红色
appliedenergistics2:part:35, ME包层线缆 - 黑色
appliedenergistics2:part:36, ME包层线缆 - Fluix默认色
appliedenergistics2:part:500, ME致密包层线缆 - 白色
appliedenergistics2:part:501, ME致密包层线缆 - 橙色
appliedenergistics2:part:502, ME致密包层线缆 - 品红色
appliedenergistics2:part:503, ME致密包层线缆 - 浅蓝色
appliedenergistics2:part:504, ME致密包层线缆 - 黄色
appliedenergistics2:part:505, ME致密包层线缆 - 黄绿色
appliedenergistics2:part:506, ME致密包层线缆 - 粉色
appliedenergistics2:part:507, ME致密包层线缆 - 灰色
appliedenergistics2:part:508, ME致密包层线缆 - 浅灰色
appliedenergistics2:part:509, ME致密包层线缆 - 青色
appliedenergistics2:part:510, ME致密包层线缆 - 紫色
appliedenergistics2:part:511, ME致密包层线缆 - 蓝色
appliedenergistics2:part:512, ME致密包层线缆 - 棕色
appliedenergistics2:part:513, ME致密包层线缆 - 绿色
appliedenergistics2:part:514, ME致密包层线缆 - 红色
appliedenergistics2:part:515, ME致密包层线缆 - 黑色
appliedenergistics2:part:516, ME致密包层线缆 - Fluix默认色
appliedenergistics2:part:60, ME致密线缆 - 白色
appliedenergistics2:part:61, ME致密线缆 - 橙色
appliedenergistics2:part:62, ME致密线缆 - 品红色
appliedenergistics2:part:63, ME致密线缆 - 浅蓝色
appliedenergistics2:part:64, ME致密线缆 - 黄色
appliedenergistics2:part:65, ME致密线缆 - 黄绿色
appliedenergistics2:part:66, ME致密线缆 - 粉色
appliedenergistics2:part:67, ME致密线缆 - 灰色
appliedenergistics2:part:68, ME致密线缆 - 浅灰色
appliedenergistics2:part:69, ME致密线缆 - 青色
appliedenergistics2:part:70, ME致密线缆 - 紫色
appliedenergistics2:part:71, ME致密线缆 - 蓝色
appliedenergistics2:part:72, ME致密线缆 - 棕色
appliedenergistics2:part:73, ME致密线缆 - 绿色
appliedenergistics2:part:74, ME致密线缆 - 红色
appliedenergistics2:part:75, ME致密线缆 - 黑色
appliedenergistics2:part:76, ME致密线缆 - Fluix默认色
appliedenergistics2:part:0, ME玻璃线缆 - 白色
appliedenergistics2:part:1, ME玻璃线缆 - 橙色
appliedenergistics2:part:2, ME玻璃线缆 - 品红色
appliedenergistics2:part:3, ME玻璃线缆 - 浅蓝色
appliedenergistics2:part:4, ME玻璃线缆 - 黄色
appliedenergistics2:part:5, ME玻璃线缆 - 黄绿色
appliedenergistics2:part:6, ME玻璃线缆 - 粉色
appliedenergistics2:part:7, ME玻璃线缆 - 灰色
appliedenergistics2:part:8, ME玻璃线缆 - 浅灰色
